market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
768827,JACK-REACHER.+$30.0M,Jack Reacher to gross OVER $30.0M in opening weekend,2012-12-14,,,,,0,0,,
768827,JACK-REACHER.+$30.0M,Jack Reacher to gross OVER $30.0M in opening weekend,2012-12-15,,,,,0,0,,
768827,JACK-REACHER.+$30.0M,Jack Reacher to gross OVER $30.0M in opening weekend,2012-12-16,,,,,0,0,,
768827,JACK-REACHER.+$30.0M,Jack Reacher to gross OVER $30.0M in opening weekend,2012-12-17,,,,,0,0,,
768827,JACK-REACHER.+$30.0M,Jack Reacher to gross OVER $30.0M in opening weekend,2012-12-18,,,,,0,0,,
768827,JACK-REACHER.+$30.0M,Jack Reacher to gross OVER $30.0M in opening weekend,2012-12-19,,,,,0,0,,
768827,JACK-REACHER.+$30.0M,Jack Reacher to gross OVER $30.0M in opening weekend,2012-12-20,,,,,0,0,,
768827,JACK-REACHER.+$30.0M,Jack Reacher to gross OVER $30.0M in opening weekend,2012-12-21,,,,,0,0,,
768827,JACK-REACHER.+$30.0M,Jack Reacher to gross OVER $30.0M in opening weekend,2012-12-22,,,,,0,0,,
768827,JACK-REACHER.+$30.0M,Jack Reacher to gross OVER $30.0M in opening weekend,2012-12-23,,,,,0,0,,
